100148976|00230 04020 04114 04270 04540 04912 04914 04916|
100148995|04020 04270 04540 04912 04916|
100149010|04010 04144 04370 04510 04520 04530 04810 04912|
100149042|04920|
100149082|04310 04330 04916|
100149100|04020 04080 04270|
100149101|00230 00240 01100 03030|
100149133|04142|
100149161|04020 04080 04144 04810|
100149258|04012 04020 04144|
100149268|00230 00240 01100 03020|
100149273|04010 04012 04310 04510 04620 04621 04622 04910 04912 04914 04920|
100149316|00010 00270 00620 00640 01100|
100149325|03050|
100149328|00562 01100 04020 04070 04270 04310 04540 04912 04916|
100149336|03050|
100149344|04144|
100149359|03010|
100149364|04144|
100149388|04020 04070 04114 04270 04540 04912|
100149438|04020 04080|
100149467|00190 01100|
100149482|04020 04080|
100149498|04010 04012 04020 04070 04270 04310 04370 04510 04530 04540 04650 04916|
100149502|00510 01100|
100149515|04810|
100149532|04010 04144 04370 04510 04520 04530 04810 04912|
100149588|04144|
100149745|04115|
100149794|04010 04012 04150 04210 04370 04510 04530 04620 04630 04910 04914 04920|
100149829|04110|
100149838|00330 01100|
100149853|00531 01100|
100149892|04060 04144|
100149906|04060 04620 04621 04623 04630 04672|
100149927|04080|
100149942|03022|
100150016|04510 04512 04514 04810|
100150091|00601|
100150201|00100 01100|
100150203|04060 04630|
100150230|00600 01100|
100150233|04060 04080 04630 04920|
100150238|00062 01100 04142|
100150248|04010 04012 04020 04070 04270 04310 04370 04510 04530 04540 04650 04916|
100150259|00030 01100|
100150304|00230 04270 04540|
100150363|04144|
100150372|04020 04080|
100150406|03040|
100150412|04144|
100150422|04514|
100150427|04020 04270 04540 04912 04916|
100150463|00561 00564 01100 04070|
100150464|04146|
100150468|04310|
100150518|04010|
100150529|03320|
100150539|00230 04020 04114 04270 04540 04912 04914 04916|
100150545|00100|
100150602|04010 04620|
100150660|00512 01100|
100150664|04060 04144 04510 04520|
100150674|01100|
100150680|04020 04070 04114 04270 04910 04912 04916|
100150701|04080 04810|
100150709|04130|
100150734|00071 01100 03320|
100150762|03050|
100150764|04080|
100150773|00600 01100 04020 04370|
100150800|00270 00450 00920 01100|
100150844|04270 04530|
100150877|04622|
100150902|04310 04916|
100150926|04060|
100150936|04110 04350|
100150938|00010 00270 00620 00640 01100|
100150940|03040|
100150967|04144|
100150997|04080|
100151000|04010 04012 04144 04370 04510 04530 04540 04650 04810 04910 04912 04916|
100151024|00620|
100151075|02010|
100151103|04330|
100151125|04010 04020 04260 04270 04912|
100151166|00190 01100|
100151191|04010 04060 04110 04350 04672|
100151196|04144|
100151215|00230|
100151242|04010 04020 04260 04270 04912|
100151249|04130|
100151255|04510 04512 04514 04810|
100151351|04142 04144|
100151416|04012 04110 04115|
100151493|04142|
100151502|04080|
100151595|03022 03420|
100151619|04510 04512 04810|
100151621|00970|
100170782|00533 01100|
100170795|04910 04920|
100170824|04144 04530|
100170827|00290 00970|
100170829|04144|
100170938|00564|
100270671|04080 04912|
100270764|04060 04514 04620 04672|
114401|04210 04630|
114417|04514|
114420|03010|
114424|04514 04520|
114426|00330 00480 01100|
114427|00290 00970|
114433|04114 04115 04150 04510 04914|
114436|04010|
114437|04630|
114441|04514|
114442|04514|
114444|04320|
114445|04120|
114447|04060 04144 04672|
114456|04810|
114457|04260|
114464|04130|
114549|00564|
114550|04020 04080 04270|
114551|00010 00230 00620 01100|
114833|04916|
116517|00010 00071 00350 00680 00830 00980 00982 01100|
116713|00830 01100|
116991|00040 00053 00500 00520 01100|
117507|04144 04530 04910|
117510|04310|
117604|04110 04114|
140421|04330|
140422|04330|
140423|04330|
140424|00230|
140425|00230|
140512|00190 01100 04260|
140519|00190 01100|
140520|00190 01100|
140531|00190 01100|
140532|00190 01100|
140533|00190 01100|
140534|00190 01100|
140535|00190 01100|
140536|00190 01100|
140538|00190 01100|
140539|00190 01100 04260|
140540|00190 01100 04260|
140541|00190 01100 04260|
140615|00592 01040 03320|
140620|00030 00230 01100|
140621|04010 04115 04210 04650|
140622|00230 00670 01100|
140633|04710|
140634|00140 00380 00830 00980|
140744|00330 01100|
140747|04060 04144 04672|
140811|04142|
142986|04012 04370 04510 04810|
170450|04080|
170451|04080|
170452|04080|
170457|04080|
170581|04010 04020 04260 04270 04912|
170784|04120|
171473|04115|
171478|03320|
171585|03050|
192124|04080|
192295|04110 04914|
192297|03010|
192298|03060|
192299|03010|
192300|03010|
192301|03010|
192302|04110 04330|
192305|00230 00250 01100|
192307|04310 04340|
192309|00010 00051 00562 01100|
192315|00500 00520 01100|
192318|03040|
192320|00230 00240 01100 03030 03410 03420|
192321|04020|
192322|04020 04070 04114 04270 04910 04912 04916|
192323|03030 04110|
192325|03040|
192328|03040|
192330|03040|
192331|03040|
192333|03030 04110|
192334|00532 00534 01100|
192335|00190 01100|
192336|00190 01100 04142|
192338|03030 04110|
192340|04142|
192341|04120|
195819|03010|
195820|04080|
195824|00190 01100 04142|
245697|04910|
245698|04910|
245699|04520 04910|
245700|04520 04910|
245701|04114 04144 04510 04520 04914|
245702|04114 04144 04510 04520 04914|
245949|04310|
245950|04020 04650 04912|
246093|04350|
246094|00010 00030 00500 00520 01100|
246095|00010 00030 00500 00520 01100|
246226|00590 01100|
246227|00590 01100|
246275|04530|
252845|04530|
252849|04350 04510 04512|
252850|04350 04510 04512|
259189|00350 01100|
259195|04530|
259256|03030 03420 03430|
259258|04020 04080|
260437|03430|
260440|04020|
260441|00630 00670 01100|
266599|04350|
266749|04010 04012 04510 04810|
266750|04080|
266751|04080|
266752|04080|
266756|04010 04370 04620 04621 04622 04912 04914|
266794|04115|
266796|03060|
266797|00510 01100|
266798|04142|
266799|00260 00330 01100|
266983|04514|
266987|00260 00270 00450 01100|
266992|00240 00250 01100|
280647|00970|
280648|00830 01100|
280649|04110 04114 04914|
280651|04320|
282554|04080|
282557|04080 04540|
282559|00010 00340 00350 00360 00980 00982 01100|
282667|04512 04514|
282672|00010 00030 00051 01100 04910|
282673|04142|
282676|03018|
286747|03030 04110|
286748|00533 01100|
286774|03040|
286779|00190 01100 04142|
286829|04512|
286830|04510 04512|
286831|04510 04512|
286832|04510 04512|
286833|04080|
286834|04080|
286835|04080|
30037|04510 04512|
30068|00380 00680 01100 04146|
30080|04916|
30081|04520 04910|
30083|00230 00240 01100|
30084|00230 00240 01100|
30085|00230 00240 01100|
30086|00230 00240 01100|
30093|04010|
30095|00330 01100|
30100|04120|
30105|04310 04340 04916|
30114|04114|
30116|04622|
30120|04330|
30121|04060 04510|
30122|04310 04340 04916|
30123|04310 04340 04916|
30128|04310 04340 04916|
30131|04330|
30138|04330|
30140|04710|
30141|04330|
30144|04310 04340 04916|
30145|04350|
30146|04350|
30154|04340|
30158|04330|
30161|04350|
30164|04350|
30171|04310 04340 04916|
30173|04350|
30181|04340|
30183|04010 04144 04350 04520|
30188|04110 04114 04115|
30194|04514|
30197|04310|
30206|04310 04330|
30207|00350 00740 01100 04916|
30221|04310 04330|
30222|04110 04115 04310 04510 04630|
30225|04340|
30234|04510 04512|
30236|04540|
30256|04060 04144 04916|
30262|04114 04140 04150 04810 04910 04914|
30265|04310 04510 04520 04530 04916|
30269|04340|
30275|04350|
30280|04630|
30281|04920|
30283|04310 04340 04916|
30288|04330|
30291|04514|
30298|04630 04920|
30299|04340|
30307|04630 04920|
30308|04310 04340 04916|
30324|04260|
30331|00910|
30354|00561 03320|
30355|03320|
30366|04310 04916|
30369|04310 04916|
30370|04310 04916|
30380|04010 04012 04370 04530 04540 04650 04810 04910 04912 04916|
30381|00830|
30384|00350 01100|
30387|03050|
30388|03050|
30390|00140 01100|
30428|04310 04520 04530|
30429|04510 04530 04810|
30430|00270 01100|
30431|04010|
30440|00230 00240 01100 03030|
30442|04020 04080 04916|
30443|04142|
30447|04514|
30450|04110 04114 04120 04914|
30457|04060 04350|
30464|03320 04920|
30467|04010|
30468|04260|
30476|04310|
30488|04310 04520 04530|
30493|04350|
30496|00010 00270 00620 00640 01100|
30497|00010 00270 00620 00640 01100|
30502|04310 04520 04530|
30505|00350 01100|
30509|04080|
30510|04310 04520 04916|
30512|04144|
30523|04310 04520 04916|
30530|03320 04920|
30538|04010 04810|
30544|04310|
30546|04010 04144 04210|
30549|04010 04810|
30553|04146|
30554|00564 00565 00590 00591 00592 01100 04010 04270 04370 04912|
30560|04010 04810|
30573|04621 04914|
30575|04010|
30584|04340 04350|
30590|04010 04110 04115 04210 04310|
30591|04621 04914|
30592|04510 04530 04810|
30607|04080|
30612|04340 04350|
30615|04060 04350|
30616|04530|
30617|00860|
30622|04120|
30628|04350|
30629|04080|
30632|04340 04350|
30634|04514|
30637|04110 04115 04120 04144|
30639|04110 04310 04350 04520|
30641|04350|
30642|04350|
30643|00071 00072 00280 00310 00380 00620 00640 00650 00900 01100|
30647|03050|
30648|03050|
30649|03050|
30650|04080|
30651|04080|
30654|04012 04110 04310 04340 04510 04910 04916|
30659|00270 01100|
30665|03050|
30666|03050|
30667|04080|
30668|04080|
30670|04080|
30671|03040 04010 04144|
30676|04080|
30678|03030 03410 03420 03430 04110|
30681|04010 04370 04620 04621 04622 04912 04914|
30682|04150 04510|
30685|00380 01100|
30701|04310 04520 04916|
30702|04114 04320 04914|
30704|04010|
30705|04010 04520 04810|
30708|03320|
30711|04130|
30712|04130|
30716|04010 04012 04270 04370 04510 04540 04650 04810 04910 04912 04914 04916|
30717|04080|
30718|04320 04330|
30726|04514|
30733|00230 00240 00480 01100 04115|
30739|04010 04060 04144 04350 04520|
30740|00230 00240 00480 01100|
30741|04520 04530|
30742|04350|
30745|04010 04020 04060 04144 04510 04540 04810|
30754|03320 04310|
30762|04514 04672|
30763|04514 04672|
30764|04514 04672|
30767|04630 04920|
30768|04620 04630|
30783|04514 04672|
317641|03018|
317679|04310|
317737|00250 00330 00471 00910 01100|
317738|01040|
317740|00230 00240 01100 03030|
317743|00010 01100|
317744|00270 01100|
317745|00230 00983 01100|
317746|00020 00640 01100|
317747|04270 04310 04350 04510 04810|
317763|04110|
321051|04144|
321070|04270 04310 04350 04510 04810|
321084|00270 01100|
321099|04810|
321107|04010 04510|
321114|03040|
321193|00230 01100|
321218|00563 01100|
321243|04510 04512|
321294|00860 01100|
321364|04350|
321378|04010 04144|
321383|04810|
321453|04142|
321461|04142|
321485|03022|
321496|04810|
321544|03040 04120|
321552|04530|
321555|03040|
321585|03050|
321621|00260 01100|
321622|03410|
321664|00010 00030 00051 01100|
321689|04120|
321695|04120 04144 04350|
321720|00230 00240 00760 01100|
321724|00190 01100 04142|
321729|04110 04114|
321793|00230 01100|
321808|04020 04070 04114 04270 04910 04912 04916|
321818|04142 04614|
321852|03040 04330|
321860|03040|
321872|03040|
321875|04115 04120|
321892|00330 01100|
321898|03050|
321928|00260 01100|
321931|03040|
321940|03018|
321947|03050|
321948|03040|
321951|00190 01100|
322012|04512|
322013|04010 04260|
322055|00260 00270 00450 00910 01100|
322059|00230 00240 01100 03030|
322060|04110 04114|
322089|00240 01100|
322106|04340 04540 04710|
322126|04020|
322206|03040|
322221|04510 04520 04530 04810|
322228|00260 00270 01100|
322229|00230 01100|
322265|03050|
322269|03050 03440|
322275|04110|
322339|00020 00630 01100|
322372|00350 01100|
322420|00520|
322481|00100 00561 01100|
322485|04614|
322509|04270|
322513|00520 01100|
322549|00190 01100 04260|
322571|03010|
322605|00564 00565 01100|
322609|00604 01100|
322614|00330 01100|
322626|00140 01040 01100|
322660|00240 00410 00770 00983 01100|
322670|00020 00630 01100|
322691|04080|
322732|00590 00591 01100|
322780|00520 01100|
322811|00190 01100 04142|
322814|04614|
322854|04110 04114 04120 04914|
322909|04270|
323016|03018|
323055|04110 04114|
323071|03040|
323099|04210 04620 04621 04622 04623 04920|
323105|04130|
323107|00010 01100|
323239|03022 03420|
323266|04514|
323285|04810|
323305|03010|
323320|04510 04520 04530 04810|
323329|00270 00450 01100|
323365|03010|
323509|04530 04540 04914 04916|
323579|04142 04144|
323613|00511 00520 00531 00603 00604 01100 04142|
323630|04310 04330 04916|
323653|00010 00053 00071 00280 00310 00330 00340 00380 00410 00561 00620 00640 00650 00903 01100|
323695|04510|
323696|04514 04530|
323700|03040|
323723|00270 01100|
323735|04130|
323855|03040|
323883|04110 04114 04120 04310 04350|
323951|04120|
323974|03022|
323994|00563 01100|
324015|04120|
324025|00970|
324048|03018|
324052|00512 01100|
324079|00270 01100|
324088|00230 00240 01100 03020|
324089|04120|
324098|04115|
324121|03040|
324125|04010|
324137|04115|
324142|04330|
324153|03022|
324188|00830|
324201|00010 00020 00620 01100|
324243|04120|
324244|04260|
324254|04012 04150 04910 04920|
324256|04110|
324276|00520 01100|
324307|00190 01100 04142|
324323|03420|
324366|00480 00980 00982|
324407|00532 01100|
324413|04710|
324466|04142|
324475|04110 04114|
324476|03040|
324486|03022|
324510|00512 01100|
324556|00030 01100|
324560|00520|
324569|04130|
324655|04120|
324778|04146|
324818|04142|
324823|03022|
324845|00230 00240 00760 01100|
324940|00970|
324947|00450 01100|
324985|04142|
325034|04010 04012 04510 04810|
325084|04012 04144 04370 04510 04520 04530 04540 04912|
325085|04810|
325179|00562 01100 04070|
325181|00564|
325316|00563 01100|
325361|04010 04020 04114 04210 04310 04370 04650|
325402|00190 01100 04142|
325470|04120|
325484|04130|
325488|04010 04912|
325494|00970|
325561|00510 01100|
325603|00230 00240 01100 03020|
325618|03010|
325675|04510 04512|
325686|04510|
325712|00190 01100|
325832|03022|
325875|00561 00830 01100|
325881|04080 04810|
325922|00830|
326102|04340|
326282|04350|
326672|04320|
326687|03050|
326719|04270 04510 04530 04810|
326786|03018|
326825|04270 04810|
326857|00480 01100|
326884|03050|
326906|00310|
326944|03040|
326954|01040|
326961|03010|
326962|00190 01100 04260|
326975|00190 01100 04260|
326977|00190 01100|
327007|04130|
327011|03040|
327057|00240 00983 01100|
327060|04110|
327067|04020|
327068|04810|
327075|00600 01100|
327078|00230 00240 01100 03020|
327089|03010|
327165|00010 01100|
327204|04010 04310 04370 04510 04520 04620 04650 04810|
327237|04142|
327246|04010|
327263|04530|
327277|04130|
327285|04910|
327301|04114 04270 04510 04810 04910|
327321|04010 04370|
327322|03420|
327330|03050|
327335|03060|
327336|03040|
327346|00051 00730 00740 01100|
327377|04540|
327379|04020 04070 04114 04270 04910 04912 04916|
327417|00140 01100|
327462|00120 01100|
327471|04110|
327491|03030 03420 03430 03440|
327495|03040|
327510|04910|
327512|00260 00750 01100|
327566|00564 00565|
327590|00240 00983 01100|
327599|04010 04020 04114 04210 04310 04370 04650|
327601|00510 01100|
327627|03018|
327635|00531 01100 04142|
327650|04530 04540 04914 04916|
333974|00480 01100|
333979|04630 04650 04920|
333997|00230 01100|
333999|04310|
334010|04060 04630|
334015|04530|
334055|03022|
334082|00380 01100|
334098|00140 01100|
334101|00071|
334116|00010 01100 03018|
334121|01040|
334133|04120|
334161|00510 01100|
334167|04010 04910|
334175|04144|
334195|00270 00450 01100|
334197|00010 00053 00071 00280 00310 00330 00340 00380 00410 00561 00620 00640 00650 00903 01100|
334208|00620|
334270|00561 01100|
334274|04530|
334283|03040|
334315|04110|
334373|04114 04120 04310 04340|
334390|04310 04370 04650|
334393|00290 00970|
334420|00040 00052 00500 00520 01100|
334431|00230 00250 01100|
334488|03450|
334494|00785 01100|
334529|03320|
334571|04270 04530|
334582|04020|
334597|04114 04270 04510 04810 04910|
334608|04530|
334627|04120|
334632|04144|
334644|04146|
334669|00230 00240 01100 03020|
334839|03022 03420|
334854|03022|
334897|00030 00040 01100|
334911|04144|
334932|04115|
335008|00564 04142|
335025|00190 01100|
335098|04630|
335153|00310|
335158|04520 04810|
335191|00190 01100|
335195|04110 04114|
335226|04120|
335231|00010 00030 00051 01100 04910|
335232|04910 04920|
335269|04510 04512 04810|
335396|03040|
335444|04120|
335474|04810|
335485|00561 00564 00565 00600 01100|
335494|00511|
335495|03410|
335509|04514 04672|
335538|00510 01100|
335539|03010|
335573|04520 04630 04650|
335629|03010|
335709|00190 01100|
335715|00020 00620 00630 01100|
335716|00230 00240 01100|
335751|00190 04260|
335774|00190 01100 04260|
335798|04540|
335799|04146|
335810|04144|
335817|00010 00230 00620 01100|
335859|00061 01100 04910|
335916|04010 04012 04310 04510 04620 04912|
335974|00250 00270 00330 00350 00360 00400 01100|
335985|00510 01100|
336063|04144|
336069|04080|
336073|04650|
336118|00190 01100 04260|
336121|04020 04070 04114 04270 04910 04912 04916|
336197|00190 01100|
336252|04080|
336257|00760 01100|
336281|04130|
336368|04144|
336421|04530 04540 04914 04916|
336425|00010 00030 00051 01100|
336426|04144|
336471|04510 04512|
336473|00250 00330 00910 01100|
336492|00590 01100|
336504|04810|
336526|00601 01100|
336529|04080|
336550|03010|
336553|00520|
336568|03010|
336606|00062 00071 00280 01100|
336610|04110 04114|
336613|04810|
336619|04150|
336623|04810|
336632|04140|
336641|03010|
336645|03040|
336662|03010|
336673|00120|
336681|04540|
336687|03010|
336702|03010|
336710|03010|
336712|03010|
336713|03010|
336719|03010|
336726|03010|
336727|03010|
336746|04142|
336764|03010|
336786|03050|
336798|00900 01100|
336812|03010|
336839|04010 04144 04370 04510 04520 04530 04810 04912|
336876|04620|
336957|00190 01100|
336977|00620|
336998|04110 04115|
337007|03010|
337010|03010|
337070|00970|
337077|04512 04514|
337084|04510 04530 04810|
337090|03010|
337131|00512 01100|
337148|03010|
337158|04510 04512|
337167|04150 04910|
337179|04912|
337223|04540|
337230|00970|
337236|00562 01100 04070|
337240|03010|
337333|00520|
337401|04144|
337412|00280 00290 00770 01100|
337413|04630|
337489|00562 01100 04020 04070|
337572|04142|
337598|03030 04110|
337599|00270 01100|
337670|04010 04114 04150 04914|
337690|00562 01100 04070 04144 04810|
337737|04144|
337784|00780 01100|
337810|03010|
337851|03040|
338183|00450 00970|
338204|04110|
338219|04010 04114 04150 04914|
338290|00860 01100|
338306|00230 00983 01100|
352924|00240|
352926|00480 00590|
352927|04710|
352928|00480|
352929|00480|
352930|04340|
352933|00450 01100|
352934|04710|
352935|04710|
352938|04020 04080 04810|
352940|04010 04144 04810|
352943|00380 01100|
352944|04060 04672|
353150|04514|
353151|04080 04916|
353152|04080|
353153|04080|
353180|04080|
353221|04916 04920|
353222|04912|
353223|04080|
353247|04020 04260|
353314|04010|
359829|04010 04810|
359830|04010 04810|
359834|04010 04060 04110 04350 04672|
359837|04310 04340 04916|
359839|00190 01100|
359840|00190 01100|
360134|04060 04140 04620 04622 04623 04630 04650|
360139|04080|
360144|04010 04012 04114 04150 04270 04320 04350 04370 04510 04520 04540 04620 04621 04650 04810 04910 04912 04914 04916|
360153|03018|
368199|04020 04080 04810|
368200|04320|
368213|00620|
368217|04020 04070 04114 04270 04910 04912 04916|
368220|00230 01100|
368221|04115|
368229|00051 00520 01100|
368235|00970|
368239|00010 00053 00071 00280 00310 00330 00340 00380 00410 00561 00620 00640 00650 00903 01100|
368242|00380 01100|
368243|04010 04370|
368245|04010 04810|
368249|04310|
368250|04310|
368262|00020 00310 01100|
368278|04144|
368284|00970|
368316|04110 04114 04115 04914|
368323|04144|
368326|04630|
368329|04110|
368410|00230|
368415|00562 04070 04115 04510 04530|
368416|04080|
368417|03040|
368425|04120|
368433|00562 01100 04070|
368435|04080|
368438|04060 04630|
368461|04080 04540|
368475|04020 04080|
368481|04620 04630|
368519|04630|
368614|04514 04672|
368615|04514 04672|
368619|04514 04530|
368620|02010|
368704|04142|
368723|04530|
368771|02010|
368775|00280 01100|
368816|04514 04672|
368852|04142|
368877|04514 04672|
368878|04514 04672|
368882|03022|
368907|00190 01100|
368911|04142|
368912|00062 00071 00280 00310 00380 00410 00640 00650 00903 01100|
369191|04510 04512|
369193|00010 00030 00051 01100|
369194|04010 04060 04110 04350|
369195|04010 04060 04110 04350|
369197|04012 04630|
373076|04260|
373077|03040|
373080|04540|
373082|00500 04910|
373085|03018|
373092|00250 00330 00471 00910 01100|
373093|04210 04650|
373103|04010 04012 04510 04650 04810|
373105|04530|
373107|04120 04210 04510 04621|
373108|04120 04210 04510 04621|
373114|04210|
